"","year","population","pop_no","stat_area","CU","escapement","er_E","er_2","er_3","total_runE","total_run2","total_run3","age_3","age_4","age_5","rec_E","rec_2","rec_3","RS_E","RS_2","RS_3","logRS1","logRS2","logRS3","Ut","Model","group","region","Smsy","Sgen","Umsy","U_relative"
"1475",2008,"exchamsiks",36,4,"lower_skeena",1000,0.396,NA,NA,1656,NA,NA,0.571,0.426,0.003,1286,NA,NA,1.286085788,NA,NA,0.251603332766208,NA,NA,0.396,"Time-varying",3,"Skeena",1317.88784455372,435.982139710595,0.51999265641783,0.761549216344705
"1476",2008,"exstew",37,4,"lower_skeena",1000,0.396,NA,NA,1656,NA,NA,0.571,0.426,0.003,2819,NA,NA,2.819145667,NA,NA,1.03643388408536,NA,NA,0.396,"Time-varying",3,"Skeena",1829.17636092717,550.169976215182,0.555231642180511,0.713215836267589
"1477",2008,"foch_ck",12,6,"douglas_channel_kitimat",200,0.41,0.439,0.283,339,356,279,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439,"Time-varying",5,"Inner Waters",401.21250243149,131.456121720246,0.518175942797425,0.847202588429741
"1478",2008,"green",19,6,"mussel_kynoch",600,0.259,0.305,0.283,810,863,836,0.714,0.286,0,1294,1333,1299,2.156524485,2.221058208,2.164691663,0.768497891087212,0.797983752583274,0.772277932374269,0.305,"Time-varying",5,"Inner Waters",779.487450165648,258.755405184407,0.518956100237509,0.587718305768854
"1479",2008,"hartleybay_ck",13,6,"hecate_strait_mainland",1150,0.2,0.237,0.283,1438,1507,1603,0.854411765,0.141176471,0.004411765,1219,1308,1348,1.059653421,1.137627173,1.171981972,0.0579418933397144,0.128944666033326,0.158696308783953,0.237,"Time-varying",4,"Hecate Lowlands",1019.88579763414,296.557050895031,0.561851398086851,0.421819721027667
"1480",2008,"hugh_ck",14,6,"northern_coastal",400,0.259,0.305,0.283,540,575,558,0.714,0.286,0,712,730,712,1.780284894,1.825560712,1.77979369,0.576773404305898,0.601887179298134,0.576497453092167,0.305,"Time-varying",5,"Inner Waters",372.453920284412,126.449695084071,0.513978588401119,0.593409933570952
"1481",2008,"kadeen",38,4,"lower_skeena",NA,0.396,NA,NA,NA,NA,NA,0.571,0.426,0.003,539,NA,NA,NA,NA,NA,NA,NA,NA,0.396,"Time-varying",3,"Skeena",537.224764250406,157.306369615868,0.558111535248557,0.709535594571863
"1482",2008,"kasiks",34,4,"lower_skeena",500,0.396,NA,NA,828,NA,NA,0.571,0.426,0.003,1716,NA,NA,3.432658469,NA,NA,1.23333502481937,NA,NA,0.396,"Time-varying",3,"Skeena",1159.5064335134,340.04125602698,0.560376297731676,0.706668004344495
"1483",2008,"kemano",5,6,"northern_coastal",NA,0.259,0.305,0.283,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305,"Time-varying",5,"Inner Waters",3575.05291830914,1141.18646951856,0.525114240073208,0.580825993135282
"1484",2008,"kildala",10,6,"northern_coastal",1700,0.259,0.305,0.283,2294,2445,2370,0.714,0.286,0,3344,3469,3379,1.966910269,2.040637641,1.987804337,0.676463920166075,0.713262328134222,0.687030681358423,0.305,"Time-varying",5,"Inner Waters",1576.51570839797,515.724799799205,0.531345574945983,0.574014378553931
"1485",2008,"kiltush",6,6,"northern_coastal",610,0.259,0.305,0.283,823,877,850,0.714,0.286,0,754,783,763,1.236099531,1.283415453,1.250118514,0.211960882492428,0.249524846935001,0.223238358019912,0.305,"Time-varying",5,"Inner Waters",359.89988988733,130.849909400076,0.493938768832666,0.617485444037551
"1486",2008,"kiskosh_ck",15,6,"northern_coastal",100,0.259,0.305,0.283,135,144,139,0.714,0.286,0,216,223,218,2.158579933,2.234599413,2.177085856,0.769450567062739,0.804061978444232,0.777987219233146,0.305,"Time-varying",5,"Inner Waters",106.797689144785,34.2265822954514,0.53000364931679,0.575467735728169
"1487",2008,"kitwanga",42,4,"middle_skeena",2882,0.396,NA,NA,4772,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,"Time-varying",3,"Skeena",2818.76302677793,838.778965857619,0.552826332572976,0.716318989648935
"1488",2008,"lachmach",48,3,"portland_observatory",NA,0.403,NA,NA,NA,NA,NA,0.54758,0.44965,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,"Time-varying",2,"Nass",976.445968480099,216.659669715086,0.638955156239918,0.630717188936307
"1489",2008,"martin",27,8,"northern_coastal",1400,0.259,0.305,0.283,1889,2013,1952,0.714,0.286,0,5370,5557,5414,3.835379864,3.969075549,3.867016766,1.34426848180439,1.37853320838923,1.35248334827648,0.305,"Time-varying",6,"Central Coast (South)",2861.87951588359,665.758346162194,0.62348155183364,0.489188491789379
"1490",2008,"meziadin",46,3,"upper_nass",3856,0.403,NA,NA,6459,NA,NA,0.68127,0.31776,0.00072,6815,NA,NA,1.767393001,NA,NA,0.569505580039609,NA,NA,0.403,"Time-varying",2,"Nass",2458.72577826206,577.916736214427,0.624961936261879,0.644839271989087
"1491",2008,"nangeese_kspx",41,4,"middle_skeena",325,0.396,NA,NA,538,NA,NA,0.752,0.246,0.002,887,NA,NA,2.730045703,NA,NA,1.00431835008238,NA,NA,0.396,"Time-varying",3,"Skeena",881.523941494218,271.734387233372,0.547594074149301,0.723163413729768
"1492",2008,"necleetsconnay",31,8,"bella_coola_dean",160,0.268,0.305,0.283,219,230,223,0.945945946,0.054054054,0,1302,1313,1282,8.136828195,8.205738816,8.009768391,2.09640044744467,2.10483376509523,2.08066184568095,0.305,"Time-varying",6,"Central Coast (South)",536.455284963301,110.352679990255,0.653053021491619,0.467037116378941
"1493",2008,"nias",23,6,"hecate_strait_mainland",NA,0.2,0.237,0.283,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237,"Time-varying",4,"Hecate Lowlands",177.163480849342,44.3349856717592,0.596208884205551,0.39751168806517
"1494",2008,"pallant_ck",51,2,"haida_gwaii_east",2678,0.186,NA,NA,3290,NA,NA,0.854,0.141,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186,"Time-varying",1,"Haida Gwaii",1946.8474619164,558.875199344151,0.534058515427371,0.348276442799825
"1495",2008,"paril",7,6,"northern_coastal",830,0.259,0.305,0.283,1120,1194,1157,0.714,0.286,0,503,530,515,0.605928068,0.638061744,0.620884278,-0.500993999628153,-0.449320222890513,-0.476610562239659,0.305,"Time-varying",5,"Inner Waters",403.948814059839,145.702199985136,0.488374920812295,0.624520193405316
"1496",2008,"quaal",16,6,"hecate_strait_mainland",1000,0.2,0.237,0.283,1250,1310,1394,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237,"Time-varying",4,"Hecate Lowlands",13677.7576796486,3402.98697844249,0.595251989879497,0.398150705969044
"1497",2008,"quartcha",26,7,"northern_coastal",650,0.259,0.305,0.283,877,935,906,0.714,0.286,0,2069,2106,2054,3.182607683,3.240222726,3.160637329,1.15770088685501,1.17564207003417,1.15077369365526,0.305,"Time-varying",6,"Central Coast (South)",650.114618084755,132.910211432616,0.657407525884956,0.463943578360212
"1498",2008,"riordan",17,6,"northern_coastal",130,0.259,0.305,0.283,175,187,181,0.714,0.286,0,335,342,334,2.580152521,2.632854029,2.567760334,0.947848513852871,0.968068439934455,0.943034053590777,0.305,"Time-varying",5,"Inner Waters",132.072880701454,34.2587610148034,0.596298013460966,0.511489210285564
"1499",2008,"roscoe",25,7,"northern_coastal",850,0.259,0.305,0.283,1147,1222,1185,0.714,0.286,0,3109,3200,3119,3.657892747,3.764518556,3.669181147,1.29688722941855,1.32561997950296,1.2999685164629,0.305,"Time-varying",6,"Central Coast (South)",1071.85055811471,223.602845562084,0.651399990787161,0.468222297073467
"1500",2008,"salloomt",52,8,"bella_coola_dean",NA,0.268,0.305,0.283,NA,NA,NA,0.945945946,0.054054054,0,1662,1673,1633,NA,NA,NA,NA,NA,NA,0.305,"Time-varying",6,"Central Coast (South)",362.981157441181,90.1868827372827,0.598431147499322,0.509665984590726
"1501",2008,"sylvia_ck",2,5,"hecate_strait_mainland",70,0.2,0.237,0.283,88,92,98,0.854411765,0.141176471,0.004411765,229,244,251,3.266529994,3.483705301,3.585997352,1.18372825756173,1.24809646901768,1.27703663675545,0.237,"Time-varying",4,"Hecate Lowlands",81.4953665243019,18.6772071723714,0.625544328351702,0.378870032479538
"1502",2008,"tlell",49,2,"haida_gwaii_graham_isl_low",5142,0.186,NA,NA,6317,NA,NA,0.854,0.141,0.004,5565,NA,NA,1.082309043,NA,NA,0.0790967616383959,NA,NA,0.186,"Time-varying",1,"Haida Gwaii",3146.92784989769,1155.76582692084,0.475590028560927,0.39109314499888
"1503",2008,"tsimtack_lk",3,5,"hecate_strait_mainland",130,0.2,0.237,0.283,163,170,181,0.854411765,0.141176471,0.004411765,991,1060,1091,7.620025517,8.150363399,8.392624832,2.03077971838061,2.09806251509307,2.12735332399438,0.237,"Time-varying",4,"Hecate Lowlands",496.429604042459,93.7895142825543,0.679235506114436,0.348921688967288
"1504",2008,"tyler_ck",24,6,"hecate_strait_mainland",350,0.2,0.237,0.283,438,459,488,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237,"Time-varying",4,"Hecate Lowlands",239.242729914401,60.1550983839907,0.595949784665176,0.397684513189571
"1505",2008,"wahoo",8,6,"brim_wahoo",665,0.41,0.439,0.283,1127,1185,927,0.713592233,0.286407767,0,2204,2149,1830,3.314050651,3.230963642,2.751291851,1.19817120283446,1.17278043391616,1.01207056537392,0.439,"Time-varying",5,"Inner Waters",926.9952229314,289.985130939852,0.536993940806031,0.81751387984203
"1506",2008,"west_arm",21,6,"hecate_strait_mainland",1262,0.2,0.237,0.283,1578,1653,1759,0.854411765,0.141176471,0.004411765,1341,1432,1475,1.062781954,1.135002237,1.168523277,0.0608899550830384,0.126634621856534,0.15574079520915,0.237,"Time-varying",4,"Hecate Lowlands",552.651595888956,137.016724666791,0.605806079339517,0.39121429791261
"1507",2008,"zolzap",45,3,"lower_nass",NA,0.403,NA,NA,NA,NA,NA,0.571,0.426,0.003,1377,NA,NA,NA,NA,NA,NA,NA,NA,0.403,"Time-varying",2,"Nass",772.569873914528,168.627356327373,0.6394837063314,0.630195884601871
"1508",2008,"zymagotitz",39,4,"lower_skeena",NA,0.396,NA,NA,NA,NA,NA,0.571,0.426,0.003,863,NA,NA,NA,NA,NA,NA,NA,NA,0.396,"Time-varying",3,"Skeena",711.191318348731,208.202530964635,0.557221816308279,0.71066851370535
"1509",2009,"aaltanhash",18,6,"northern_coastal",1250,0.247,0.288,0.265,1660,1756,1700,0.714,0.286,0,739,818,792,0.591023477,0.654130893,0.633935446,-0.525899538168746,-0.424447805348882,-0.455808149918213,0.288,"Time-varying",5,"Inner Waters",362.670960966533,78.3547281959688,0.644936530943367,0.446555569706579
"1510",2009,"arnoup",22,6,"hecate_strait_mainland",NA,0.197,0.229,0.265,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,"Time-varying",4,"Hecate Lowlands",150.365392831382,53.6560348578679,0.480022306014503,0.477061163889083
"1511",2009,"babine_fence",40,4,"middle_skeena",20723,0.386,NA,NA,33751,NA,NA,0.752,0.246,0.002,24119,NA,NA,1.163896115,NA,NA,0.151773097044594,NA,NA,0.386,"Time-varying",3,"Skeena",9869.36115773703,3086.64970086029,0.544959234802558,0.708309861268523
"1512",2009,"bear",44,4,"upper_skeena",2681,0.386,NA,NA,4366,NA,NA,0.615,0.38,0.005,1797,NA,NA,0.670199617,NA,NA,-0.400179675150293,NA,NA,0.386,"Time-varying",3,"Skeena",922.278650860732,303.956816087769,0.533319617678637,0.723768613050707
"1513",2009,"bella_coola",30,8,"bella_coola_dean",NA,0.256,0.288,0.265,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,"Time-varying",6,"Central Coast (South)",17965.2363188355,6214.45789754935,0.494796605281669,0.58205734826344
"1514",2009,"belowe_ck",1,5,"hecate_strait_mainland",210,0.197,0.229,0.265,262,272,286,0.854411765,0.141176471,0.004411765,125,141,146,0.59734993,0.671540479,0.69589001,-0.515252189903141,-0.39818098337628,-0.362563662745223,0.229,"Time-varying",4,"Hecate Lowlands",107.025192995183,42.2388907620024,0.450372203678909,0.508468324930782
"1515",2009,"brim",4,6,"brim_wahoo",1800,0.441,0.407,0.265,3220,3035,2447,0.713592233,0.286407767,0,1279,1351,1118,0.710712991,0.750417236,0.621219214,-0.341486600154959,-0.287125912470752,-0.476071257728762,0.407,"Time-varying",5,"Inner Waters",611.946936001231,177.469838116154,0.565801991367918,0.71933292248762
"1516",2009,"cascade",29,8,"northern_coastal",400,0.247,0.288,0.265,531,562,544,0.714,0.286,0,156,173,168,0.39072053,0.432431658,0.418782851,-0.939762731590611,-0.838330981281047,-0.870402748770659,0.288,"Time-varying",6,"Central Coast (South)",99.8703346132253,39.7670954091805,0.464501925791553,0.620018957960663
"1517",2009,"chuckwalla",32,9,"rivers_inlet",11000,0.133,0.17,0.265,12687,13253,14956,0.794,0.206,0,2446,2731,3013,0.22239085,0.248314644,0.273910945,-1.5033188595384,-1.3930586111632,-1.29495224367212,0.17,"Time-varying",6,"Central Coast (South)",2752.37453839927,1001.49935134684,0.491720439767866,0.345724900271086
"1518",2009,"dala",9,6,"northern_coastal",5230,0.247,0.288,0.265,6946,7346,7111,0.714,0.286,0,1750,1936,1875,0.334556423,0.370267457,0.358431412,-1.09494973501368,-0.993529677722221,-1.02601795663268,0.288,"Time-varying",5,"Inner Waters",1243.34659434306,500.618354064787,0.459428800076162,0.626865359664559
"1519",2009,"damshilgwit",43,4,"upper_skeena",3127,0.386,NA,NA,5093,NA,NA,0.615,0.38,0.005,3336,NA,NA,1.066891517,NA,NA,0.0647492961104658,NA,NA,0.386,"Time-varying",3,"Skeena",1385.787638425,462.170845546251,0.529072785663523,0.729578255505824
"1520",2009,"deena",50,2,"haida_gwaii_east",6584,0.166,NA,NA,7894,NA,NA,0.854,0.141,0.004,2760,NA,NA,0.419179783,NA,NA,-0.869455374714628,NA,NA,0.166,"Time-varying",1,"Haida Gwaii",1637.51264501418,694.873715035145,0.425414273748074,0.390207875578485
"1521",2009,"diskangieg",47,3,"lower_nass",6622,0.348,NA,NA,10156,NA,NA,0.571,0.426,0.003,8425,NA,NA,1.272336863,NA,NA,0.24085525925933,NA,NA,0.348,"Time-varying",2,"Nass",1995.62395285731,253.561277326172,0.761386044175416,0.457061175027033
"1522",2009,"docee",33,10,"smith_inlet",12488,0.133,0.17,0.265,14404,15046,16979,0.775,0.225,0,4375,4894,5427,0.350305343,0.39191166,0.434612596,-1.04895009625442,-0.936718821731268,-0.833300228606957,0.17,"Time-varying",6,"Central Coast (South)",3724.60363744003,1767.67911560409,0.35371586877865,0.480611742376714
"1523",2009,"east_arm",20,6,"hecate_strait_mainland",1500,0.197,0.229,0.265,1868,1946,2039,0.854411765,0.141176471,0.004411765,517,582,603,0.344980758,0.387963892,0.402130087,-1.06426663741924,-0.946843005545057,-0.910979643207655,0.229,"Time-varying",4,"Hecate Lowlands",345.95032919467,126.891435741709,0.494117955029498,0.463452092094749
"1524",2009,"ecstall",35,4,"lower_skeena",2200,0.386,NA,NA,3583,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,"Time-varying",3,"Skeena",3458.83779846239,1061.56757103176,0.544850956796356,0.708450623395476
"1525",2009,"elcho",28,8,"northern_coastal",1100,0.247,0.288,0.265,1461,1545,1496,0.714,0.286,0,1423,1574,1526,1.293206004,1.431292323,1.387182791,0.257124409605038,0.358577758538231,0.327274921402024,0.288,"Time-varying",6,"Central Coast (South)",580.141770723493,181.249665978329,0.548093970765219,0.525457340094272
"1526",2009,"evelyn_ck",11,6,"northern_coastal",800,0.247,0.288,0.265,1062,1124,1088,0.714,0.286,0,296,327,317,0.369825022,0.409306629,0.396427943,-0.994725298716244,-0.893290699670638,-0.925260987083397,0.288,"Time-varying",5,"Inner Waters",197.021188452926,57.768560500433,0.563965080653147,0.510669915354435
"1527",2009,"exchamsiks",36,4,"lower_skeena",1000,0.386,NA,NA,1629,NA,NA,0.571,0.426,0.003,3609,NA,NA,3.609446675,NA,NA,1.28355448497361,NA,NA,0.386,"Time-varying",3,"Skeena",1432.34639156668,412.612818562244,0.566719899156289,0.681112487093999
"1528",2009,"exstew",37,4,"lower_skeena",4000,0.386,NA,NA,6515,NA,NA,0.571,0.426,0.003,4693,NA,NA,1.173242037,NA,NA,0.15977088853959,NA,NA,0.386,"Time-varying",3,"Skeena",1760.94336865439,538.399465310625,0.553128674764536,0.697848471089152
"1529",2009,"foch_ck",12,6,"douglas_channel_kitimat",NA,0.441,0.407,0.265,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407,"Time-varying",5,"Inner Waters",445.256404916716,121.729606289002,0.574124367970783,0.708905635617808
"1530",2009,"green",19,6,"mussel_kynoch",1850,0.247,0.288,0.265,2457,2598,2515,0.714,0.286,0,962,1065,1032,0.520108974,0.575644407,0.557872783,-0.653716923977806,-0.552265157882912,-0.583624330049114,0.288,"Time-varying",5,"Inner Waters",786.665184321691,257.139941394698,0.52280496866891,0.550874642093138
"1531",2009,"hartleybay_ck",13,6,"hecate_strait_mainland",2300,0.197,0.229,0.265,2864,2983,3127,0.854411765,0.141176471,0.004411765,1464,1645,1705,0.636334234,0.715383083,0.741393592,-0.452031328524767,-0.334937099347631,-0.299223631410491,0.229,"Time-varying",4,"Hecate Lowlands",835.892564576247,315.15668930791,0.483177758588593,0.473945656499029
"1532",2009,"hugh_ck",14,6,"northern_coastal",1580,0.247,0.288,0.265,2098,2219,2148,0.714,0.286,0,508,562,544,0.321345737,0.355654122,0.344543154,-1.13523767316228,-1.03379658782338,-1.06553593077118,0.288,"Time-varying",5,"Inner Waters",394.308416576126,120.526655441858,0.546924259072482,0.526581140299781
"1533",2009,"kadeen",38,4,"lower_skeena",NA,0.386,NA,NA,NA,NA,NA,0.571,0.426,0.003,572,NA,NA,NA,NA,NA,NA,NA,NA,0.386,"Time-varying",3,"Skeena",495.475173013091,155.24379743358,0.539583246572683,0.715366910392028
"1534",2009,"kasiks",34,4,"lower_skeena",2500,0.386,NA,NA,4072,NA,NA,0.571,0.426,0.003,2683,NA,NA,1.073242983,NA,NA,0.0706848900159046,NA,NA,0.386,"Time-varying",3,"Skeena",1128.54279077255,350.239952077456,0.544848677058632,0.708453587671026
"1535",2009,"kemano",5,6,"northern_coastal",NA,0.247,0.288,0.265,NA,NA,NA,0.714,0.286,0,14890,16480,15971,NA,NA,NA,NA,NA,NA,0.288,"Time-varying",5,"Inner Waters",3928.99769405147,1069.61717972454,0.575075085299414,0.500804168641826
"1536",2009,"kildala",10,6,"northern_coastal",8240,0.247,0.288,0.265,10943,11573,11203,0.714,0.286,0,3178,3517,3409,0.385635916,0.426813627,0.41366596,-0.952861577429774,-0.851407831760581,-0.882696490746857,0.288,"Time-varying",5,"Inner Waters",1991.39952847576,378.689106723773,0.676132000240833,0.425952328683477
"1537",2009,"kiltush",6,6,"northern_coastal",1200,0.247,0.288,0.265,1594,1685,1632,0.714,0.286,0,953,1055,1021,0.793991345,0.87875815,0.851185865,-0.230682718298191,-0.129245561362575,-0.161124766500683,0.288,"Time-varying",5,"Inner Waters",426.566135103573,114.902050338995,0.58609644187149,0.49138670605195
"1538",2009,"kiskosh_ck",15,6,"northern_coastal",305,0.247,0.288,0.265,405,428,415,0.714,0.286,0,251,278,269,0.823658456,0.911591683,0.882959872,-0.193999330145154,-0.0925631051713147,-0.124475524484448,0.288,"Time-varying",5,"Inner Waters",114.214405325639,31.7346691309537,0.574337608749185,0.501447224790342
"1539",2009,"kitwanga",42,4,"middle_skeena",12080,0.386,NA,NA,19674,NA,NA,0.752,0.246,0.002,6503,NA,NA,0.538303211,NA,NA,-0.61933328835778,NA,NA,0.386,"Time-varying",3,"Skeena",2915.29028336848,822.311489245842,0.575617095906553,0.670584669470388
"1540",2009,"lachmach",48,3,"portland_observatory",NA,0.348,NA,NA,NA,NA,NA,0.54758,0.44965,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348,"Time-varying",2,"Nass",1111.09959083425,149.404283508955,0.747258497193357,0.46570229887925
"1541",2009,"martin",27,8,"northern_coastal",5500,0.247,0.288,0.265,7304,7725,7478,0.714,0.286,0,5331,5900,5717,0.96928618,1.072775825,1.039402193,-0.0311953752969677,0.070249518242239,0.038645733461058,0.288,"Time-varying",6,"Central Coast (South)",2325.29995246183,804.914443146081,0.510211632150482,0.56447164637567
"1542",2009,"meziadin",46,3,"upper_nass",5430,0.348,NA,NA,8328,NA,NA,0.68127,0.31776,0.00072,13130,NA,NA,2.417974552,NA,NA,0.882930227736888,NA,NA,0.348,"Time-varying",2,"Nass",3015.41225287962,375.37791072652,0.763245365874722,0.455947740476842
"1543",2009,"nangeese_kspx",41,4,"middle_skeena",1603,0.386,NA,NA,2611,NA,NA,0.752,0.246,0.002,1088,NA,NA,0.678478429,NA,NA,-0.387902592401247,NA,NA,0.386,"Time-varying",3,"Skeena",781.117223419923,283.648364042049,0.489011158006931,0.789348041818157
"1544",2009,"necleetsconnay",31,8,"bella_coola_dean",1800,0.256,0.288,0.265,2419,2528,2447,0.945945946,0.054054054,0,719,796,771,0.399385665,0.442031663,0.428418891,-0.917827749981537,-0.81637376372355,-0.847653844742116,0.288,"Time-varying",6,"Central Coast (South)",418.656491670297,138.148982700512,0.521412488877775,0.552345803261936
"1545",2009,"nias",23,6,"hecate_strait_mainland",NA,0.197,0.229,0.265,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,"Time-varying",4,"Hecate Lowlands",140.904231600964,51.1078904492018,0.476252054599925,0.480837820620787
"1546",2009,"pallant_ck",51,2,"haida_gwaii_east",3504,0.166,NA,NA,4201,NA,NA,0.854,0.141,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166,"Time-varying",1,"Haida Gwaii",1797.98654942938,565.411074443302,0.497656406881018,0.333563474125408
"1547",2009,"paril",7,6,"northern_coastal",2130,0.247,0.288,0.265,2829,2992,2896,0.714,0.286,0,660,730,708,0.309865294,0.342954301,0.332458366,-1.17161761142472,-1.07015807392868,-1.10124064176388,0.288,"Time-varying",5,"Inner Waters",476.51620974436,131.465965798681,0.574953272818918,0.500910271521675
"1548",2009,"quaal",16,6,"hecate_strait_mainland",NA,0.197,0.229,0.265,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,"Time-varying",4,"Hecate Lowlands",9867.48424716278,3625.13409391101,0.478125861167994,0.478953385705984
"1549",2009,"quartcha",26,7,"northern_coastal",550,0.247,0.288,0.265,730,772,748,0.714,0.286,0,841,931,902,1.529843649,1.693186795,1.640629067,0.425165539986492,0.526612430791792,0.495079745728112,0.288,"Time-varying",6,"Central Coast (South)",476.032233889048,182.106488925313,0.481998319162483,0.597512457098246
"1550",2009,"riordan",17,6,"northern_coastal",500,0.247,0.288,0.265,664,702,680,0.714,0.286,0,219,243,235,0.438323104,0.485115103,0.469771985,-0.82479896019282,-0.723369090428764,-0.755507840293564,0.288,"Time-varying",5,"Inner Waters",132.066398830575,34.0757188534668,0.599285728433156,0.480572098309402
"1551",2009,"roscoe",25,7,"northern_coastal",1300,0.247,0.288,0.265,1726,1826,1768,0.714,0.286,0,2123,2349,2277,1.632907573,1.807270672,1.751713258,0.490362212876411,0.591817791206071,0.560594313594422,0.288,"Time-varying",6,"Central Coast (South)",879.000606135702,282.927666842075,0.535202976817286,0.538113598905338
"1552",2009,"salloomt",52,8,"bella_coola_dean",1100,0.256,0.288,0.265,1478,1545,1496,0.945945946,0.054054054,0,297,328,318,0.269701683,0.29849949,0.289283939,-1.31043880858896,-1.20898705469365,-1.24034658530576,0.288,"Time-varying",6,"Central Coast (South)",277.931386904141,108.91782235228,0.455340279517524,0.632494011522906
"1553",2009,"sylvia_ck",2,5,"hecate_strait_mainland",114,0.197,0.229,0.265,142,148,155,0.854411765,0.141176471,0.004411765,90,102,105,0.792773655,0.891396624,0.923905938,-0.232217526841404,-0.114965805777729,-0.0791450112235911,0.229,"Time-varying",4,"Hecate Lowlands",56.3678965702837,23.7737481924953,0.435447597994348,0.525895655538723
"1554",2009,"tlell",49,2,"haida_gwaii_graham_isl_low",15836,0.166,NA,NA,18988,NA,NA,0.854,0.141,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166,"Time-varying",1,"Haida Gwaii",3306.4187435741,1036.51111058192,0.503240898052654,0.329861902405697
"1555",2009,"tsimtack_lk",3,5,"hecate_strait_mainland",220,0.197,0.229,0.265,274,285,299,0.854411765,0.141176471,0.004411765,700,786,815,3.180704003,3.574771513,3.703788208,1.15710255688133,1.27390126165593,1.30935613588348,0.229,"Time-varying",4,"Hecate Lowlands",375.106869697308,118.826270971955,0.540157070802597,0.423950758729749
"1556",2009,"tyler_ck",24,6,"hecate_strait_mainland",NA,0.197,0.229,0.265,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,"Time-varying",4,"Hecate Lowlands",189.790470123782,67.8950862495668,0.476405460749616,0.480682987217805
"1557",2009,"wahoo",8,6,"brim_wahoo",3660,0.441,0.407,0.265,6547,6172,4976,0.713592233,0.286407767,0,3493,3708,3096,0.954318731,1.013238651,0.846014521,-0.0467575637519748,0.0131517858713998,-0.167218755220618,0.407,"Time-varying",5,"Inner Waters",1032.79169418232,257.681642269985,0.607012975785035,0.670496375260574
"1558",2009,"west_arm",21,6,"hecate_strait_mainland",NA,0.197,0.229,0.265,NA,NA,NA,0.854411765,0.141176471,0.004411765,729,819,849,NA,NA,NA,NA,NA,NA,0.229,"Time-varying",4,"Hecate Lowlands",431.470065616236,156.861569913947,0.47421051919231,0.482907887387315
"1559",2009,"zolzap",45,3,"lower_nass",2579,0.348,NA,NA,3956,NA,NA,0.571,0.426,0.003,2399,NA,NA,0.930089656,NA,NA,-0.0724742931803561,NA,NA,0.348,"Time-varying",2,"Nass",901.494880002327,120.505020017568,0.748984973064445,0.464628814348799
"1560",2009,"zymagotitz",39,4,"lower_skeena",1300,0.386,NA,NA,2117,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,"Time-varying",3,"Skeena",691.576611463449,211.942411819891,0.548253133025924,0.704054344148632
"1561",2010,"aaltanhash",18,6,"northern_coastal",400,0.197,0.291,0.272,498,564,550,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,"Time-varying",5,"Inner Waters",333.805958862398,86.5530793561982,0.588570089804892,0.494418600334355
"1562",2010,"arnoup",22,6,"hecate_strait_mainland",NA,0.168,0.253,0.272,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253,"Time-varying",4,"Hecate Lowlands",122.13930966435,53.8154426864012,0.391040457306231,0.646991878392448
"1563",2010,"babine_fence",40,4,"middle_skeena",9546,0.334,NA,NA,14333,NA,NA,0.752,0.246,0.002,41623,NA,NA,4.360239625,NA,NA,1.47252701571309,NA,NA,0.334,"Time-varying",3,"Skeena",11441.9564448787,2588.43972184076,0.63217869541109,0.528331629054358
